0,391283115397277
0,449612550434297
0,436297577185111
0,422578317551284
0,409149080117093
0,396005568544574
0,387002251172138
0,386468877677086
0,385946459000783
0,385434749138108
0,384933508164176
0,384442502311442
0,383961503955305
0,383490291533018
0,383028649417037
0,382576367759104
0,382133242316981
0,381699074272254
0,381273670044995
0,380856841109201
0,380448403811573
0,380048179195281
0,37965599282975
0,379271674647001
0,378895058784855
0,378525983437059
0,37816429071026
0,377809826487699
0,377462440299392
0,377121985198561
0,376788317644051
0,376461297388454
0,376140787371655
0,37582665361954
0,375518765147566
0,375216993868969
0,374921214507318
0,374631304513199
0,374347143984787
0,374068615592077
0,373795604504581
0,373527998322276
0,373265687009624
0,37300856283248
0,372756520297722
0,372509456095449
0,372267269043581
0,372029860034745
0,371797131985294
0,37156898978634
0,37134534025669
0,371126092097569
0,37091115584903
0,37070044384795
0,370493870187526
0,370291350678191
0,37009280280985
0,369898145715391
0,369707300135375
0,369520188383858
0,369336734315272
0,369156863292316
0,368980502154802
0,368807579189397
0,368638024100234
0,368471767980328
0,368308743283769
0,368148883798653
0,367992124620703
0,367838402127571
0,367687653953768
0,367539818966199
0,367394837240288
0,367252650036648
0,367113199778292
0,366976430028346
0,366842285468257
0,366710711876473
0,366581656107568
0,366455066071812
0,366330890715155
0,366209079999618
0,366089584884081
0,365972357305439
0,365857350160142
0,365744517286073
0,365633813444784
0,365525194304062
0,365418616420823
0,365314037224322
0,36521141499967
0,365110708871658
0,365011878788872
0,364914885508088
0,364819690578959
0,364726256328967
0,364634545848645
0,364544522977064
0,364456152287573
0,364369399073789
0,364284229335844
0,364200609766857
0,36411850773966
0,364037891293746
0,36395872912245
0,363880990560355
0,363804645570916
0,363729664734305
0,363656019235466
0,363583680852382
0,363512621944547
0,363442815441642
0,363374234832409
0,363306854153727
0,363240647979872
0,363175591411978
0,363111660067678
0,363048830070934
0,362987078042044
0,362926381087833
0,362866716792018
0,362808063205746
0,362750398838303
0,362693702647995
0,362637954033183
0,362583132823501
0,362529219271211
0,362476194042737
0,362424038210339
0,362372733243951
0,362322261003165
0,362272603729363
0,362223744037995
0,362175664911007
0,362128349689399
0,362081782065937
0,362035946077985
0,361990826100491
0,361946406839087
0,361902673323336
0,361859610900094
0,36181720522701
0,361775442266139
0,361734308277688
0,361693789813876
0,361653873712911
0,361614547093091
0,361575797347008
0,361537612135875
0,361499979383958
0,361462887273118
0,361426324237457
0,361390278958076
0,361354740357924
0,361319697596763
0,361285140066222
0,361251057384951
0,361217439393871
0,361184276151523
0,361151557929502
0,361119275207987
0,361087418671358
0,361055979203904
0,361024947885614
0,36099431598805
0,36096407497031
0,360934216475069
0,360904732324697
0,360875614517459
0,360846855223792
0,360818446782656
0,360790381697959
0,360762652635056
0,36073525241732
0,360708174022781
0,360681410580831
0,360654955369005
0,360628801809819
0,360602943467678
0,360577374045842
0,360552087383464
0,360527077452679
0,360502338355755
0,360477864322307
0,360453649706566
0,3604296889847
0,360405976752195
0,360382507721291
0,360359276718466
0,360336278681972
0,360313508659426
0,360290961805449
0,36026863337935
0,360246518742859
0,360224613357908
0,360202912784459
0,360181412678365
0,360160108789291
0,360138996958664
0,360118073117668
0,360097333285279
0,36007677356634
0,360056390149672
0,360036179306222
0,360016137387245
0,359996260822524
0,359976546118617
0,359956989857145
0,359937588693096
0,359918339353175
0,359899238634166
0,359880283401326
0,359861470586806
0,359842797188085
0,359824260266435
0,359805856945385
